MMSI, LAT, LON, SPEED, COURSE, STATUS, TIMESTAMP
246684000,43.473410,-9.926300,60,253,0,2016-02-18T05:28:30
246684000,43.457750,-9.949906,89,206,0,2016-02-18T05:43:14
246684000,43.402430,-9.993733,102,206,0,2016-02-18T06:07:08
246684000,43.387740,-10.004060,100,204,0,2016-02-18T06:13:25
246684000,43.373130,-10.014610,98,209,0,2016-02-18T06:19:04
246684000,43.344390,-10.035290,98,209,0,2016-02-18T06:31:07
246684000,43.329670,-10.045880,100,204,0,2016-02-18T06:37:12
246684000,43.313410,-10.055620,102,205,0,2016-02-18T06:43:10
246684000,43.248420,-10.080970,99,181,0,2016-02-18T07:07:06
246684000,43.231580,-10.081280,99,178,0,2016-02-18T07:13:11
246684000,43.214720,-10.081710,96,179,0,2016-02-18T07:19:06
246684000,43.198060,-10.082210,98,182,0,2016-02-18T07:28:03
246684000,43.180830,-10.082720,102,180,0,2016-02-18T07:31:04
246684000,43.180830,-10.082720,102,180,0,2016-02-18T07:34:03
246684000,43.163830,-10.083050,98,183,0,2016-02-18T07:37:11
246684000,43.163830,-10.083050,98,183,0,2016-02-18T07:40:10
246684000,43.147300,-10.083500,100,182,0,2016-02-18T07:43:13
246684000,43.079120,-10.086510,97,183,0,2016-02-18T08:07:17
246684000,43.079120,-10.086510,97,183,0,2016-02-18T08:10:24
246684000,43.061880,-10.087600,103,185,0,2016-02-18T08:16:15
246684000,43.044820,-10.088890,98,182,0,2016-02-18T08:19:19
246684000,43.044820,-10.088890,98,182,0,2016-02-18T08:22:15
246684000,43.027940,-10.090390,106,184,0,2016-02-18T08:25:16
246684000,43.027940,-10.090390,106,184,0,2016-02-18T08:28:21
246684000,43.010970,-10.091910,105,184,0,2016-02-18T08:34:05
246684000,42.910520,-10.082490,99,174,0,2016-02-18T09:10:48
246684000,42.894050,-10.079810,93,176,0,2016-02-18T09:16:44
246739000,43.526830,-9.859228,81,250,5,2016-02-18T08:18:19
246739000,43.526830,-9.859228,81,250,5,2016-02-18T08:21:18
246739000,43.520400,-9.877528,79,247,5,2016-02-18T08:27:21
246739000,43.513880,-9.895947,83,247,5,2016-02-18T08:33:10
246739000,43.450450,-9.955963,86,203,5,2016-02-18T09:06:37
246739000,43.437300,-9.966435,92,218,5,2016-02-18T09:09:42
246739000,43.437300,-9.966435,92,218,5,2016-02-18T09:12:42
246739000,43.423070,-9.977772,90,208,5,2016-02-18T09:18:29
246739000,43.409490,-9.988477,92,214,5,2016-02-18T09:24:14
246739000,43.396110,-9.998616,91,211,5,2016-02-18T09:30:19
246739000,43.381960,-10.009510,87,215,5,2016-02-18T09:36:25
246739000,43.309850,-10.066400,90,205,5,2016-02-18T10:09:39
246739000,43.294320,-10.078530,89,207,0,2016-02-18T10:15:40
246739000,43.280880,-10.087450,90,212,0,2016-02-18T10:21:42
246739000,43.266680,-10.092030,90,177,0,2016-02-18T10:27:40
246739000,43.250370,-10.092100,90,188,0,2016-02-18T10:33:40
246739000,43.165310,-10.089930,93,169,0,2016-02-18T11:06:30
246739000,43.149180,-10.089370,86,182,0,2016-02-18T11:12:31
246739000,43.131740,-10.088830,95,191,0,2016-02-18T11:18:34
246739000,43.131740,-10.088830,95,191,0,2016-02-18T11:21:35
246739000,43.115330,-10.088420,97,180,0,2016-02-18T11:24:30
246739000,43.115330,-10.088420,97,180,0,2016-02-18T11:27:28
246739000,43.098010,-10.088200,97,181,0,2016-02-18T11:30:27
246739000,43.098010,-10.088200,97,181,0,2016-02-18T11:33:40
246739000,43.080420,-10.088230,98,177,0,2016-02-18T11:36:34
246739000,42.998710,-10.088070,93,181,0,2016-02-18T12:09:38
246739000,42.982230,-10.088210,101,184,0,2016-02-18T12:15:37
246739000,42.966040,-10.088470,99,179,0,2016-02-18T12:21:39
246739000,42.947920,-10.088770,95,186,0,2016-02-18T12:27:40
246739000,42.947920,-10.088770,95,186,0,2016-02-18T12:30:42
246739000,42.931730,-10.089250,94,175,0,2016-02-18T12:33:47
246739000,42.931730,-10.089250,94,175,0,2016-02-18T12:36:40
246869000,42.895760,-9.763590,99,358,0,2016-02-18T19:23:51
246869000,42.912020,-9.764762,99,358,0,2016-02-18T19:29:52
246869000,42.928540,-9.766022,97,354,0,2016-02-18T19:35:50
246869000,42.945220,-9.765500,103,4,0,2016-02-18T19:41:50
246869000,42.990480,-9.765008,96,2,0,2016-02-18T19:55:37
246869000,43.042500,-9.764731,101,4,0,2016-02-18T20:14:37
246869000,43.099680,-9.765310,103,2,0,2016-02-18T20:35:18
246869000,43.181760,-9.768118,102,356,0,2016-02-18T21:05:50
246869000,43.181760,-9.768118,102,356,0,2016-02-18T21:08:51
246869000,43.198750,-9.768142,103,7,0,2016-02-18T21:11:50
246869000,43.198750,-9.768142,103,7,0,2016-02-18T21:14:51
246869000,43.217750,-9.767527,97,1,0,2016-02-18T21:17:18
246869000,43.221350,-9.767415,97,359,0,2016-02-18T21:18:36
246869000,43.224120,-9.767253,100,6,0,2016-02-18T21:19:37
246869000,43.215430,-9.767649,100,359,0,2016-02-18T21:20:49
246869000,43.239170,-9.766552,109,3,0,2016-02-18T21:24:58
246869000,43.249770,-9.765284,103,2,0,2016-02-18T21:29:50
246869000,43.249770,-9.765284,103,2,0,2016-02-18T21:32:51
246869000,43.314510,-9.701847,105,45,0,2016-02-18T21:56:58
246869000,43.316510,-9.698972,104,43,0,2016-02-18T21:57:58
246869000,43.321040,-9.692226,103,46,0,2016-02-18T22:00:17
246869000,43.323610,-9.688349,104,51,0,2016-02-18T22:01:37
246869000,43.331130,-9.677089,103,49,0,2016-02-18T22:05:28
246869000,43.333400,-9.673760,105,47,0,2016-02-18T22:06:36
246869000,43.331400,-9.676686,106,46,0,2016-02-18T22:08:47
246869000,43.347290,-9.652145,103,46,0,2016-02-18T22:13:58
246869000,43.349880,-9.648138,105,50,0,2016-02-18T22:15:18
246869000,43.351880,-9.645135,105,45,0,2016-02-18T22:16:18
246869000,43.356490,-9.638231,108,41,0,2016-02-18T22:18:37
246869000,43.354860,-9.640640,105,46,0,2016-02-18T22:20:47
246869000,43.362240,-9.616061,110,65,0,2016-02-18T22:24:17
246869000,43.363470,-9.611457,107,71,0,2016-02-18T22:25:27
246869000,43.362040,-9.616709,109,66,0,2016-02-18T22:26:49
247057000,43.522900,-9.981450,114,191,0,2016-02-18T14:33:55
247057000,43.503520,-9.986700,112,193,0,2016-02-18T14:39:51
247057000,43.503520,-9.986700,112,193,0,2016-02-18T14:42:54
247057000,43.428170,-10.004220,109,188,0,2016-02-18T15:06:54
247057000,43.409520,-10.007480,109,187,0,2016-02-18T15:12:53
247057000,43.390340,-10.011150,112,188,0,2016-02-18T15:18:51
247057000,43.362700,-10.016330,111,190,0,2016-02-18T15:23:39
247057000,43.371870,-10.014620,113,187,0,2016-02-18T15:24:58
247057000,43.346300,-10.019530,114,188,0,2016-02-18T15:28:59
247057000,43.352470,-10.018300,109,188,0,2016-02-18T15:30:55
247057000,43.333850,-10.021870,112,188,0,2016-02-18T15:32:58
247057000,43.333230,-10.021980,112,187,0,2016-02-18T15:36:57
247057000,43.314700,-10.025520,112,188,0,2016-02-18T15:42:55
247057000,43.238230,-10.040730,112,190,0,2016-02-18T16:06:56
247057000,43.219780,-10.044530,112,189,0,2016-02-18T16:12:54
247057000,43.200770,-10.048630,110,190,0,2016-02-18T16:18:55
247057000,43.200770,-10.048630,110,190,0,2016-02-18T16:21:55
247057000,43.182300,-10.052530,113,185,0,2016-02-18T16:24:54
247057000,43.182300,-10.052530,113,185,0,2016-02-18T16:27:54
247057000,43.163600,-10.056530,115,186,0,2016-02-18T16:30:51
247057000,43.163600,-10.056530,115,186,0,2016-02-18T16:33:49
247057000,43.143820,-10.060650,113,187,0,2016-02-18T16:36:55
247057000,43.143820,-10.060650,113,187,0,2016-02-18T16:39:50
247057000,43.123780,-10.064580,115,185,0,2016-02-18T16:42:49
247057000,43.046870,-10.079620,114,191,0,2016-02-18T17:09:45
247057000,43.027430,-10.083980,112,188,0,2016-02-18T17:15:45
247057000,43.008700,-10.088300,116,188,0,2016-02-18T17:21:47
247057000,42.988720,-10.092830,113,191,0,2016-02-18T17:27:44
247057000,42.968270,-10.096130,114,184,0,2016-02-18T17:33:50
247057000,42.948750,-10.097880,112,185,0,2016-02-18T17:39:53
247148600,42.897260,-9.941392,117,2,0,2016-02-18T09:17:28
247148600,42.897260,-9.941392,117,2,0,2016-02-18T09:20:22
247148600,42.916740,-9.939584,118,3,0,2016-02-18T09:23:23
247148600,42.916740,-9.939584,118,3,0,2016-02-18T09:26:22
247148600,42.937730,-9.938316,120,2,0,2016-02-18T09:29:24
247148600,42.937730,-9.938316,120,2,0,2016-02-18T09:32:26
247148600,42.958440,-9.938645,116,359,0,2016-02-18T09:35:25
247148600,43.066640,-9.939687,118,357,0,2016-02-18T10:07:03
247148600,43.056900,-9.939388,117,1,0,2016-02-18T10:08:32
247148600,43.076430,-9.940148,118,0,0,2016-02-18T10:11:33
247148600,43.076430,-9.940148,118,0,0,2016-02-18T10:14:33
247148600,43.096330,-9.941004,115,1,0,2016-02-18T10:17:31
247148600,43.096330,-9.941004,115,1,0,2016-02-18T10:20:33
247148600,43.115350,-9.941997,116,354,0,2016-02-18T10:23:31
247148600,43.115350,-9.941997,116,354,0,2016-02-18T10:26:33
247148600,43.134970,-9.942552,118,3,0,2016-02-18T10:29:32
247148600,43.134970,-9.942552,118,3,0,2016-02-18T10:32:32
247148600,43.155110,-9.942576,119,1,0,2016-02-18T10:35:35
247148600,43.255930,-9.919013,122,20,0,2016-02-18T11:08:30
247148600,43.255930,-9.919013,122,20,0,2016-02-18T11:11:28
247148600,43.274820,-9.908377,123,23,0,2016-02-18T11:14:29
247148600,43.274820,-9.908377,123,23,0,2016-02-18T11:17:29
247148600,43.294570,-9.897556,125,21,0,2016-02-18T11:20:31
247148600,43.294570,-9.897556,125,21,0,2016-02-18T11:23:28
247148600,43.315750,-9.886665,123,20,0,2016-02-18T11:26:27
247148600,43.315750,-9.886665,123,20,0,2016-02-18T11:29:27
247148600,43.334500,-9.874688,125,28,0,2016-02-18T11:32:36
247148600,43.334500,-9.874688,125,28,0,2016-02-18T11:35:30
247148600,43.396520,-9.835895,124,27,0,2016-02-18T11:50:04
247148600,43.396520,-9.835895,124,27,0,2016-02-18T11:50:04
247148600,43.422430,-9.818305,124,25,0,2016-02-18T11:58:33
247148600,43.429660,-9.813468,126,28,0,2016-02-18T12:05:30
247148600,43.448730,-9.801218,123,23,0,2016-02-18T12:08:31
247148600,43.448730,-9.801218,123,23,0,2016-02-18T12:11:32
247148600,43.469640,-9.788927,122,25,0,2016-02-18T12:13:43
247148600,43.468150,-9.789840,121,21,0,2016-02-18T12:17:31
247148600,43.486560,-9.778586,120,24,0,2016-02-18T12:20:31
247148600,43.494230,-9.774214,121,23,0,2016-02-18T12:21:45
247148600,43.497810,-9.772115,121,22,0,2016-02-18T12:22:54
247148600,43.503920,-9.768621,119,24,0,2016-02-18T12:24:54
247148600,43.507490,-9.766573,120,21,0,2016-02-18T12:26:03
247148600,43.515580,-9.761728,118,25,0,2016-02-18T12:28:43
247148600,43.519010,-9.759728,118,25,0,2016-02-18T12:29:52
247148600,43.523090,-9.757214,119,24,0,2016-02-18T12:31:12
247148600,43.526090,-9.755172,121,29,0,2016-02-18T12:32:12
247148600,43.529370,-9.752100,121,37,0,2016-02-18T12:33:23
247148600,43.523640,-9.756855,119,25,0,2016-02-18T12:35:33
247275400,42.897830,-9.804667,146,1,0,2016-02-18T22:08:59
247275400,42.897830,-9.804667,146,1,0,2016-02-18T22:12:00
247275400,42.921670,-9.804167,148,354,0,2016-02-18T22:15:00
247275400,42.921670,-9.804167,148,354,0,2016-02-18T22:17:57
247275400,42.945840,-9.803500,136,347,0,2016-02-18T22:20:58
247275400,42.945840,-9.803500,136,347,0,2016-02-18T22:24:05
247275400,42.969330,-9.801167,141,12,0,2016-02-18T22:27:00
247275400,42.969330,-9.801167,141,12,0,2016-02-18T22:30:00
247275400,42.993170,-9.796667,147,4,0,2016-02-18T22:33:01
247275400,43.104330,-9.776167,152,22,0,2016-02-18T23:00:05
247275400,43.108330,-9.775500,143,1,0,2016-02-18T23:01:05
247275400,43.121830,-9.773500,146,12,0,2016-02-18T23:04:29
247275400,43.111830,-9.775000,146,2,0,2016-02-18T23:05:38
247275400,43.135830,-9.772166,147,10,0,2016-02-18T23:08:55
247275400,43.149170,-9.771334,147,357,0,2016-02-18T23:11:17
247275400,43.157330,-9.771500,140,3,0,2016-02-18T23:13:17
247275400,43.160170,-9.771500,138,351,0,2016-02-18T23:15:03
247275400,43.160170,-9.771500,138,351,0,2016-02-18T23:18:01
247275400,43.191170,-9.772667,137,5,0,2016-02-18T23:21:40
247275400,43.198170,-9.771833,141,15,0,2016-02-18T23:23:29
247275400,43.202170,-9.770833,148,10,0,2016-02-18T23:24:29
247275400,43.206170,-9.769667,149,16,0,2016-02-18T23:25:29
247275400,43.212500,-9.768000,145,15,0,2016-02-18T23:27:05
247275400,43.216500,-9.766833,147,10,0,2016-02-18T23:28:05
247275400,43.220500,-9.765667,149,8,0,2016-02-18T23:29:05
247275400,43.232170,-9.762000,149,12,0,2016-02-18T23:32:05
247275400,43.240170,-9.759500,152,30,0,2016-02-18T23:34:05
247275400,43.265000,-9.748667,147,21,0,2016-02-18T23:40:28
247275400,43.269660,-9.746500,142,21,0,2016-02-18T23:41:41
247275400,43.275830,-9.743167,145,14,0,2016-02-18T23:43:22
247275400,43.279830,-9.741000,148,23,0,2016-02-18T23:44:22
247275400,43.283670,-9.738833,146,14,0,2016-02-18T23:45:22
247275400,43.288830,-9.735833,147,22,0,2016-02-18T23:46:46
247275400,43.308170,-9.724334,148,24,0,2016-02-18T23:51:53
247275400,43.311830,-9.722167,143,21,0,2016-02-18T23:52:53
247275400,43.319500,-9.717667,153,14,0,2016-02-18T23:54:53
247275400,43.323330,-9.715500,149,19,0,2016-02-18T23:55:53
247275400,43.327170,-9.713166,145,14,0,2016-02-18T23:56:53
247275400,43.332000,-9.710500,145,15,0,2016-02-18T23:58:11
247341500,43.501570,-9.928853,154,211,0,2016-02-18T11:03:23
247341500,43.497850,-9.931870,154,211,0,2016-02-18T11:04:23
247341500,43.489780,-9.938481,153,213,0,2016-02-18T11:08:39
247341500,43.489780,-9.938481,153,213,0,2016-02-18T11:11:37
247341500,43.467090,-9.957273,158,210,0,2016-02-18T11:14:39
247341500,43.467090,-9.957273,158,210,0,2016-02-18T11:17:39
247341500,43.444280,-9.976068,156,211,0,2016-02-18T11:20:41
247341500,43.444280,-9.976068,156,211,0,2016-02-18T11:23:37
247341500,43.421500,-9.994971,153,209,0,2016-02-18T11:26:36
247341500,43.421500,-9.994971,153,209,0,2016-02-18T11:29:36
247341500,43.398310,-10.013870,153,212,0,2016-02-18T11:32:46
247341500,43.398310,-10.013870,153,212,0,2016-02-18T11:35:40
247341500,43.288760,-10.105740,153,208,0,2016-02-18T12:05:40
247341500,43.265190,-10.117250,150,180,0,2016-02-18T12:08:42
247341500,43.265190,-10.117250,150,180,0,2016-02-18T12:11:44
247341500,43.239610,-10.119410,152,185,0,2016-02-18T12:14:41
247341500,43.239610,-10.119410,152,185,0,2016-02-18T12:17:42
247341500,43.213890,-10.121400,159,181,0,2016-02-18T12:20:42
247341500,43.213890,-10.121400,159,181,0,2016-02-18T12:23:43
247341500,43.187080,-10.122840,159,181,0,2016-02-18T12:26:44
247341500,43.187080,-10.122840,159,181,0,2016-02-18T12:29:44
247341500,43.160850,-10.124240,157,179,0,2016-02-18T12:32:52
247341500,43.160850,-10.124240,157,179,0,2016-02-18T12:35:44
247341500,43.027650,-10.125990,159,182,0,2016-02-18T13:05:41
247341500,43.003920,-10.126210,158,181,0,2016-02-18T13:07:36
247341500,43.001230,-10.126210,156,179,0,2016-02-18T13:11:42
247341500,42.974940,-10.125350,157,179,0,2016-02-18T13:17:41
247341500,42.949750,-10.124010,158,176,0,2016-02-18T13:19:59
247341500,42.948370,-10.123910,158,176,0,2016-02-18T13:23:42
247341500,42.922040,-10.121610,158,175,0,2016-02-18T13:29:44
247341500,42.895560,-10.119140,161,177,0,2016-02-18T13:35:39
248290000,42.909740,-9.806157,87,1,0,2016-02-17T21:06:52
248290000,42.923550,-9.805355,89,358,0,2016-02-17T21:12:51
248290000,42.938120,-9.804628,88,358,0,2016-02-17T21:18:42
248290000,42.952300,-9.803735,83,9,0,2016-02-17T21:24:49
248290000,42.966910,-9.802662,88,6,0,2016-02-17T21:30:36
248290000,42.981270,-9.801641,86,358,0,2016-02-17T21:36:43
248290000,43.054810,-9.798101,78,3,0,2016-02-17T22:06:33
248290000,43.054810,-9.798101,78,3,0,2016-02-17T22:09:33
248290000,43.068920,-9.798318,86,357,0,2016-02-17T22:12:30
248290000,43.068920,-9.798318,86,357,0,2016-02-17T22:15:28
248290000,43.083230,-9.798683,92,356,0,2016-02-17T22:18:45
248290000,43.083230,-9.798683,92,356,0,2016-02-17T22:21:52
248290000,43.097940,-9.799265,91,0,0,2016-02-17T22:24:52
248290000,43.097940,-9.799265,91,0,0,2016-02-17T22:27:49
248290000,43.112260,-9.799648,87,357,0,2016-02-17T22:30:42
248290000,43.112260,-9.799648,87,357,0,2016-02-17T22:33:45
248290000,43.126710,-9.799923,79,359,0,2016-02-17T22:36:48
248290000,43.126710,-9.799923,79,359,0,2016-02-17T22:39:45
248290000,43.203250,-9.796558,99,18,0,2016-02-17T23:09:45
248290000,43.218400,-9.787071,103,28,0,2016-02-17T23:11:17
248290000,43.223490,-9.783607,103,28,0,2016-02-17T23:13:15
248290000,43.226110,-9.782084,104,16,0,2016-02-17T23:14:15
248290000,43.228680,-9.780405,102,17,0,2016-02-17T23:15:16
248290000,43.232210,-9.778327,104,23,0,2016-02-17T23:16:36
248290000,43.234850,-9.776994,100,24,0,2016-02-17T23:17:36
248290000,43.238380,-9.775277,105,20,0,2016-02-17T23:18:56
248290000,43.241030,-9.774103,102,19,0,2016-02-17T23:19:56
248290000,43.234430,-9.777172,101,19,0,2016-02-17T23:21:34
248290000,43.252740,-9.768205,99,27,0,2016-02-17T23:24:29
248290000,43.250510,-9.769472,97,20,0,2016-02-17T23:27:46
248290000,43.264220,-9.753300,105,51,0,2016-02-17T23:33:42
248290000,43.278530,-9.740187,100,29,0,2016-02-17T23:39:43
248290000,43.304460,-9.720215,103,19,0,2016-02-17T23:46:46
248290000,43.309020,-9.716877,103,29,0,2016-02-17T23:48:35
248290000,43.315920,-9.711502,102,26,0,2016-02-17T23:51:25
248290000,43.318490,-9.709595,101,28,0,2016-02-17T23:52:26
248290000,43.321770,-9.707028,103,31,0,2016-02-17T23:53:44
248290000,43.326290,-9.703675,98,24,0,2016-02-17T23:55:35
248290000,43.329110,-9.701575,99,28,0,2016-02-17T23:56:44
248290000,43.335920,-9.696491,100,28,0,2016-02-17T23:59:35
248290000,43.338420,-9.694682,104,27,0,2016-02-18T00:00:35
248290000,43.342000,-9.692133,98,28,0,2016-02-18T00:02:04
248290000,43.345680,-9.689631,104,27,0,2016-02-18T00:03:35
248290000,43.338420,-9.694682,104,27,0,2016-02-18T00:06:23
248290000,43.357070,-9.681807,101,26,0,2016-02-18T00:08:11
248290000,43.353350,-9.684403,100,25,0,2016-02-18T00:09:38
248290000,43.366310,-9.675517,97,24,0,2016-02-18T00:12:01
248290000,43.371910,-9.671685,97,25,0,2016-02-18T00:14:21
248290000,43.368310,-9.674104,96,27,0,2016-02-18T00:15:44
248290000,43.383100,-9.664496,92,26,0,2016-02-18T00:21:32
248290000,43.392790,-9.657882,95,28,0,2016-02-18T00:23:02
248290000,43.383100,-9.664496,92,26,0,2016-02-18T00:24:37
248290000,43.397810,-9.654510,95,27,0,2016-02-18T00:27:39
248290000,43.397810,-9.654510,95,27,0,2016-02-18T00:30:43
248290000,43.416930,-9.641883,97,23,0,2016-02-18T00:33:02
248290000,43.421030,-9.639228,100,26,0,2016-02-18T00:34:41
248290000,43.412730,-9.644540,103,28,0,2016-02-18T00:36:46
248290000,43.429810,-9.633583,95,24,0,2016-02-18T00:38:22
248290000,43.432700,-9.631799,101,24,0,2016-02-18T00:39:31
248290000,43.435240,-9.630185,101,20,0,2016-02-18T00:40:31
248290000,43.438950,-9.627851,101,24,0,2016-02-18T00:42:01
248290000,43.441410,-9.626270,98,25,0,2016-02-18T00:43:01
248290000,43.443790,-9.624723,93,25,0,2016-02-18T00:44:01
248290000,43.446120,-9.623154,88,25,0,2016-02-18T00:45:01
248290000,43.449280,-9.621146,94,20,0,2016-02-18T00:46:22
248290000,43.452450,-9.618981,97,27,0,2016-02-18T00:47:41
248290000,43.454850,-9.617492,97,22,0,2016-02-18T00:48:41
248290000,43.458570,-9.615124,97,28,0,2016-02-18T00:50:10
248290000,43.462740,-9.612438,97,29,0,2016-02-18T00:51:51
248888000,43.468810,-10.074400,139,210,0,2016-02-18T08:06:48
248888000,43.468810,-10.074400,139,210,0,2016-02-18T08:09:53
248888000,43.447930,-10.091080,139,209,0,2016-02-18T08:12:44
248888000,43.447930,-10.091080,139,209,0,2016-02-18T08:15:45
248888000,43.426020,-10.108520,138,210,0,2016-02-18T08:21:46
248888000,43.402220,-10.126750,136,210,0,2016-02-18T08:27:50
248888000,43.381420,-10.142720,142,207,0,2016-02-18T08:33:36
248888000,43.269750,-10.199020,140,180,0,2016-02-18T09:07:08
248888000,43.246230,-10.199580,138,179,0,2016-02-18T09:10:15
248888000,43.246230,-10.199580,138,179,0,2016-02-18T09:13:13
248888000,43.222050,-10.200150,138,179,0,2016-02-18T09:18:58
248888000,43.198650,-10.201250,138,181,0,2016-02-18T09:24:39
248888000,43.175350,-10.202500,139,182,0,2016-02-18T09:30:48
248888000,43.152080,-10.203550,140,182,0,2016-02-18T09:36:55
248888000,43.029870,-10.202250,136,180,0,2016-02-18T10:07:09
248888000,43.005830,-10.202150,140,177,0,2016-02-18T10:13:12
248888000,42.982880,-10.201920,135,178,0,2016-02-18T10:19:12
248888000,42.959700,-10.201630,136,180,0,2016-02-18T10:25:11
248888000,42.959700,-10.201630,136,180,0,2016-02-18T10:28:11
248888000,42.936550,-10.201380,139,180,0,2016-02-18T10:31:11
248888000,42.936550,-10.201380,139,180,0,2016-02-18T10:34:11
248888000,42.913400,-10.201450,140,182,0,2016-02-18T10:37:15
249075000,42.903920,-10.119240,92,184,0,2016-02-17T13:07:05
249239000,42.906070,-9.791862,130,356,0,2016-02-18T07:39:59
249239000,42.928980,-9.791681,133,0,0,2016-02-18T07:46:14
249239000,42.957940,-9.789788,131,5,0,2016-02-18T07:49:53
249239000,43.016370,-9.785278,133,359,0,2016-02-18T08:05:52
249239000,43.018220,-9.785138,132,2,0,2016-02-18T08:10:12
249239000,43.040040,-9.783963,132,1,0,2016-02-18T08:16:03
249239000,43.062400,-9.784307,134,3,0,2016-02-18T08:22:04
249239000,43.085280,-9.784402,133,357,0,2016-02-18T08:28:09
249239000,43.107560,-9.785187,129,0,0,2016-02-18T08:33:54
249239000,43.144730,-9.785185,138,356,0,2016-02-18T08:40:48
249239000,43.144730,-9.785185,138,356,0,2016-02-18T08:40:48
249239000,43.152410,-9.785468,137,357,0,2016-02-18T08:42:49
249239000,43.161790,-9.785434,135,0,0,2016-02-18T08:45:20
249239000,43.207200,-9.774852,139,27,0,2016-02-18T08:57:40
249239000,43.218450,-9.767137,140,27,0,2016-02-18T09:00:53
249239000,43.223280,-9.763568,141,30,0,2016-02-18T09:02:17
249239000,43.226720,-9.760899,143,31,0,2016-02-18T09:03:19
249239000,43.226720,-9.760899,143,31,0,2016-02-18T09:03:19
249239000,43.233710,-9.756190,141,22,0,2016-02-18T09:05:17
249239000,43.237750,-9.753270,137,27,0,2016-02-18T09:06:29
249239000,43.241220,-9.750782,141,25,0,2016-02-18T09:07:29
249239000,43.246010,-9.747195,141,27,0,2016-02-18T09:08:54
249239000,43.241220,-9.750782,141,25,0,2016-02-18T09:10:36
249239000,43.262210,-9.735343,145,34,0,2016-02-18T09:16:32
249239000,43.282600,-9.719367,137,27,0,2016-02-18T09:21:56
249239000,43.294710,-9.709723,139,35,0,2016-02-18T09:23:05
249239000,43.282600,-9.719367,137,27,0,2016-02-18T09:24:57
249239000,43.302820,-9.703200,143,27,0,2016-02-18T09:27:57
249239000,43.302820,-9.703200,143,27,0,2016-02-18T09:31:07
249239000,43.323810,-9.686710,142,28,0,2016-02-18T09:34:14
249239000,43.323810,-9.686710,142,28,0,2016-02-18T09:37:15
249239000,43.351300,-9.665051,141,31,0,2016-02-18T09:39:40
249239000,43.356450,-9.660882,145,30,0,2016-02-18T09:41:10
249239000,43.361310,-9.657122,146,35,0,2016-02-18T09:42:34
249239000,43.371430,-9.649693,143,23,0,2016-02-18T09:45:27
249239000,43.375730,-9.646872,144,27,0,2016-02-18T09:46:40
249239000,43.384160,-9.640583,140,29,0,2016-02-18T09:49:05
249239000,43.384160,-9.640583,140,29,0,2016-02-18T09:49:05
249239000,43.388270,-9.637600,141,25,0,2016-02-18T09:50:16
249239000,43.391770,-9.635186,140,26,0,2016-02-18T09:51:17
249239000,43.395320,-9.632870,140,23,0,2016-02-18T09:52:16
249239000,43.400340,-9.629750,138,25,0,2016-02-18T09:53:41
249239000,43.410930,-9.622666,140,29,0,2016-02-18T09:56:46
249239000,43.422230,-9.614589,144,25,0,2016-02-18T09:59:58
249239000,43.425810,-9.612195,143,21,0,2016-02-18T10:00:58
249362000,43.520830,-10.037280,125,210,0,2016-02-18T13:31:46
249362000,43.502080,-10.051100,122,209,0,2016-02-18T13:37:35
249362000,43.409750,-10.120530,123,207,0,2016-02-18T14:07:42
249362000,43.391200,-10.133870,122,208,0,2016-02-18T14:13:45
249362000,43.391200,-10.133870,122,208,0,2016-02-18T14:16:41
249362000,43.372320,-10.147670,122,208,0,2016-02-18T14:22:44
249362000,43.353100,-10.161950,121,210,0,2016-02-18T14:28:43
249362000,43.334520,-10.175870,119,207,0,2016-02-18T14:34:41
249362000,43.313000,-10.186550,125,198,0,2016-02-18T14:40:39
249362000,43.204670,-10.195050,124,182,0,2016-02-18T15:10:42
249362000,43.182700,-10.196350,125,178,0,2016-02-18T15:16:34
249362000,43.161200,-10.197720,124,185,0,2016-02-18T15:22:44
249362000,43.161200,-10.197720,124,185,0,2016-02-18T15:25:44
249362000,43.140370,-10.198480,127,179,0,2016-02-18T15:28:45
249362000,43.140370,-10.198480,127,179,0,2016-02-18T15:31:41
249362000,43.117730,-10.199180,126,184,0,2016-02-18T15:37:42
249362000,43.096280,-10.199970,124,183,0,2016-02-18T15:43:41
249362000,43.009800,-10.205100,130,177,0,2016-02-18T16:07:43
249362000,42.987720,-10.205650,126,183,0,2016-02-18T16:13:41
249362000,42.965780,-10.206730,130,183,0,2016-02-18T16:19:42
249362000,42.943780,-10.208050,128,181,0,2016-02-18T16:25:42
249362000,42.922820,-10.208900,125,180,0,2016-02-18T16:31:39
249362000,42.901220,-10.209330,127,180,0,2016-02-18T16:37:42
249647000,43.519360,-9.613183,87,260,0,2016-02-17T15:16:51
249647000,43.518930,-9.616732,92,260,0,2016-02-17T15:17:56
249647000,43.518320,-9.620985,91,257,0,2016-02-17T15:19:09
249647000,43.517910,-9.624490,94,258,0,2016-02-17T15:20:09
249647000,43.517470,-9.627925,88,260,0,2016-02-17T15:21:09
249647000,43.517020,-9.631503,94,257,0,2016-02-17T15:22:09
249647000,43.516390,-9.635861,89,260,0,2016-02-17T15:23:30
249647000,43.516560,-9.634185,87,257,0,2016-02-17T15:25:11
249647000,43.514970,-9.647331,91,263,0,2016-02-17T15:26:49
249647000,43.514480,-9.650735,88,258,0,2016-02-17T15:27:49
249647000,43.513980,-9.655430,91,265,0,2016-02-17T15:29:12
